EarthquakeID,StationID,FAS_0p100_,FAS_0p150_,FAS_0p200_,FAS_0p250_,FAS_0p300_,FAS_0p400_,FAS_0p500_,FAS_0p750_,FAS_1p000_,FAS_1p500_,FAS_2p000_
uw10701498,TA.D10A,2.154231205,3.567261974,4.547146534,2.47238201,1.969271859,1.660867055,0.952692856,0.723321884,0.070517145,-0.045575421,-0.347653422
uw10701498,TA.E03A,-0.165597799,0.688995786,0.132990353,-0.83297563,-0.275045175,-0.701008064,-0.263849636,-0.233461912,-0.351611709,0.320666382,0.045441085
uw10701498,TA.E04A,0.511118465,1.039189328,0.853239786,1.651456488,1.195981883,0.042709255,0.100306658,-0.377816411,0.345803921,1.468260156,0.621169848
uw10701498,TA.E05A,0.96297655,-0.119149197,-1.387770864,-1.481464587,-0.65621036,-0.866558625,-0.851977017,-1.130101815,-0.996021958,-0.481845982,-0.555221466
uw10701498,TA.E06A,0.171241177,-0.496376907,-0.764042418,-0.349167882,-0.585227831,-0.599717009,-1.214005446,-0.453161544,-0.969924028,-1.743707434,-1.179339223
uw10701498,TA.E07A,0.755330936,0.727900495,0.840695761,1.554167462,1.331409953,1.578054482,0.943331497,0.718423487,-0.531956045,-0.135631707,-0.820254652
uw10701498,TA.E08A,2.649403982,2.275451093,2.290476778,1.641936678,1.096209954,0.97690429,0.53900521,-0.288460494,0.331799885,-0.093621309,-1.16188589
uw10701498,TA.E09A,4.53225922,2.768041192,2.47423289,1.949479377,1.618141912,1.639229738,0.50376753,0.550816446,0.66653491,-0.490746657,-0.929994915
uw10701498,TA.F03A,0.363265139,1.165107405,0.999402326,1.046377664,0.948980324,0.515844199,0.552840485,0.711991589,0.497331507,0.626200466,0.799310943
uw10701498,TA.F04A,1.093724059,0.491366477,-0.083763658,-0.452872052,-0.57975711,-0.558124199,-0.660189052,-0.803803892,-0.361795039,-0.608119497,-0.504791677
uw10701498,TA.F05A,-0.210614399,-0.107155763,-0.336479028,-0.650447568,-0.230188613,-0.463521118,-0.531120286,-0.555255863,-0.399022369,-0.483377642,-0.204770277
uw10701498,TA.F06A,0.155111681,-0.24079838,-0.498402463,-0.788709105,-0.791440522,-0.746859429,-0.148495574,-0.206094489,-0.087277245,-0.165776383,-0.53073195
uw10701498,TA.F07A,1.148913359,1.530379953,1.637076238,1.123836742,0.925221067,1.685675518,0.896667512,0.136785054,0.795645534,-0.978619141,-0.418523957
uw10701498,TA.F08A,3.455679133,3.660085662,2.543232078,1.397273651,1.604703329,0.953751885,0.198719654,0.019875453,-0.449765324,-0.836708952,-0.629906496
uw10701498,TA.F09A,0.442947458,1.18625481,0.790423058,1.36469985,1.197347738,1.080305064,1.059229859,1.286104614,1.588378507,0.7209011,-0.259254533
uw10701498,TA.G03A,0.408628149,0.831375722,-0.249918683,-0.144647714,0.360259897,0.409873972,0.328805434,0.725346883,0.898264298,0.789425406,0.056627945
uw10701498,TA.G04A,0.326113863,0.13959726,0.426279548,0.453868679,0.286123757,-0.270985453,0.422184613,0.672285942,0.511488863,0.998877273,1.20175106
uw10701498,TA.G05A,0.39450063,-0.054038861,-0.116392368,-0.217451771,-0.477691035,-0.689211606,-0.247587337,-0.319743578,-0.530721184,-0.074394018,0.280970655
uw10701498,TA.G06A,0.528252829,0.304228651,-0.032548693,-0.020612829,-0.307961811,-0.342031842,-0.347022535,-0.576955829,-0.953514165,-0.614145694,-0.681441539
uw10701498,TA.G07A,1.064132236,0.227150778,0.545811215,0.487248985,0.23897669,0.033121952,0.211871092,-0.214816436,0.190926224,-1.026351374,-0.81838113
uw10701498,TA.G08A,1.859776624,1.747675846,1.21058622,1.235879635,0.716832726,0.968683742,0.526827163,-0.19687222,-0.244031601,-0.82639891,-1.247632164
uw10701498,TA.H02A,,-0.117380138,-0.816203808,-0.710400711,-0.461394887,-0.312264297,-0.405279702,-0.124598337,0.036891133,0.06175181,0.698080296
uw10701498,TA.H03A,-0.810020273,-0.567588045,-1.327569982,-1.387292339,-1.188291147,-1.116954901,-1.572967808,-1.481241072,-0.968882232,-1.241765853,-0.638518604
uw10701498,TA.H04A,1.079365166,0.995082492,0.758387308,0.560488991,0.601961446,-0.006808622,-0.546873174,-0.699198506,-0.656067673,-0.772347368,-1.005094978
uw10701498,TA.H05A,-0.426653149,-0.443333721,-0.39510994,-0.852203545,-1.099295282,-0.865096922,-0.836966449,-0.517840661,-0.559818113,-0.289299921,-0.556460165
uw10701498,TA.H06A,3.135344171,1.333153171,1.02280495,0.500655386,0.293340118,-0.350422669,-0.664418234,-0.046795055,-0.006967548,0.57763959,-0.053093777
uw10701498,TA.H07A,1.974940118,1.995003163,1.638715813,1.427059125,1.429521767,1.222685896,1.182218016,0.774082147,0.711393611,1.147695526,0.498787654
uw10701498,TA.I05A,,-0.543287136,-0.449296516,-0.490572317,-0.195349226,-0.384484173,-0.171349953,-0.10159275,-0.271046717,-0.23423348,0.113471477
uw10701498,UO.HUO,-0.523736402,-1.224400299,-1.297515638,-1.843560592,-1.788233303,-1.487388873,-1.493404373,-1.526725897,-0.842896606,-1.711914581,-1.269856506
uw10701498,US.HAWA,0.709714672,0.829929662,0.893619212,1.398429492,1.041398046,0.479799934,0.06374974,0.419190406,-0.050408799,-1.295563549,-0.821861199
uw10701498,US.NLWA,-0.757127978,-0.314728076,-0.685479788,-0.802045705,-0.778582093,-0.779544692,-0.011338806,-0.608469999,-0.747521418,-1.217893175,-0.768037799
uw10701498,UW.ELW,0.324446271,0.638149515,-0.401657528,-0.615537849,-0.402495838,-0.602908176,-0.5862158,0.18487747,-0.281308028,-0.306252165,0.313249103
uw10701498,UW.FHE,0.002783555,-0.358606179,-0.692150388,-0.99913428,-1.421410471,-1.738089503,-1.730574859,-1.966697901,-1.766872823,,
uw10701498,UW.HEBO,0.613702667,0.650209857,0.187909548,-0.538932923,-0.382363211,-0.143237536,-0.701239747,-0.136470714,-0.14105187,-0.282777509,0.199403934
uw10701498,UW.HOOD,0.107559285,-0.405754675,-0.90671245,-0.972546186,-0.813293849,-1.038355575,-1.273044176,-1.398201314,-0.43141943,0.261088889,0.212264347
uw10701498,UW.MEGW,,2.030303448,1.581565238,0.434472488,1.036904787,0.242285368,-0.405497697,-0.93364065,-0.110512396,-0.330290364,-0.346225535
uw10701498,UW.OFR,,,-1.406414173,-1.422148197,-1.36422422,-1.412671241,-1.067205557,-0.697421164,-0.170684041,-0.710245391,-0.819778001
uw10701498,UW.OPC,-0.973755783,-0.060808469,-0.296299439,-0.092794524,-0.509470518,-0.25464904,-0.350125572,-0.220843575,0.083968041,-0.006936346,0.602300669
uw10701498,UW.SQM,0.596548534,0.701516508,0.68174897,0.21389335,0.211947266,0.189275262,0.112509428,0.565967804,-0.240692362,0.716243507,0.227733242
uw10701498,XC.OR009,1.735954416,1.913667898,1.809029678,1.521619107,1.755283113,1.846405619,1.305267949,0.782993898,0.761788474,1.187767208,-0.139641329
uw10701498,XU.BD11,1.002424428,0.2935771,-0.015917634,0.181375157,-0.483098254,-0.853890897,-0.841431369,-0.813303932,-0.337200504,-0.069153589,-0.485948922
uw10701498,XU.BS11,0.208732982,0.354089665,0.387540497,-0.490730603,-0.123703749,-0.046454634,-0.078291962,-0.873893198,-0.96886686,0.063273357,-0.640219137
uw10701498,XU.E010,2.974996907,3.165951694,2.284279405,1.824853627,1.393905635,1.024090498,1.157430777,1.494471925,1.586266748,-0.413301359,-1.339853621
uw10701498,XU.E020,1.728669465,1.39876288,1.167422285,0.444562071,-0.081850226,-0.115905706,0.544198634,1.012806104,1.271436263,0.492246927,-0.522111675
uw10701498,XU.E030,0.88551673,0.423312385,-0.376182919,-0.704406509,-0.874316069,-0.886988852,-0.83577426,-1.007088352,-0.895999355,-1.136595111,-0.684243936
uw10701498,XU.E060,-0.721619998,-1.220485635,-1.538646478,-1.268052901,-0.992565327,-0.905289607,-1.355549543,-0.307839968,-1.241166305,-0.521756377,-0.431485206
uw10701498,XU.E070,-0.490276215,-0.294965285,-0.722362817,-0.816365489,-1.416528305,-1.636241756,-1.12809658,-1.283528586,-0.804099787,0.096891907,-0.100066815
uw10701498,XU.N010,,-0.954915318,-0.357248795,-0.485590382,-0.380648979,-0.513576285,-0.749881346,0.081402446,-0.255484045,0.095065662,0.014161188
uw10701498,XU.N015,-1.254135903,-0.04278626,-0.287201607,-0.438222557,-0.685349868,0.066033089,-0.17993153,-0.093804983,-0.039917582,-0.314072411,-0.103609223
uw10701498,XU.N020,-0.743945649,0.034556299,-0.900670064,-0.955492847,-0.905264997,-1.3960665,-1.449592314,-1.048340019,-0.711797629,-0.948211476,-0.87546054
uw10701498,XU.N025,-0.277340424,0.207773099,0.166435447,0.296546653,0.229929926,0.666596636,-0.372827756,0.05518577,0.244198538,-0.739490518,-0.1608637
uw10701498,XU.N030,-0.108400503,0.455493477,0.30236696,0.298337651,0.264949667,-0.047351688,-0.28303162,-0.118163391,-0.232690294,-0.034070758,0.293341626
uw10701498,XU.N040,-1.007706355,-0.794548882,-0.953123546,-0.628084474,-0.480850054,-0.727080641,-0.154676819,0.04817031,0.324837678,-0.094484855,0.792734793
uw10701498,XU.N050,-0.576678551,-0.394792276,-0.112027134,-0.392041837,0.326578106,0.103531934,0.407787078,-0.583392778,-0.574320187,-0.420670411,-0.25692792
uw10701498,XU.N060,-0.088418301,-0.351395804,-0.473154431,-1.239353447,-1.183395949,-1.567349646,-1.681922157,-1.612307979,-1.193445137,-1.625851943,-1.138374787
uw10701498,XU.N070,0.933315815,0.832893294,0.05681609,-0.179759773,0.065812485,-0.050451547,0.413931868,0.2865503,-0.35834811,0.159491117,-0.120065703
uw10701498,XU.N080,0.132925949,-0.222465378,-0.638985318,-0.971083177,-1.143586796,-0.797578785,-1.357543719,-0.781331272,-0.357981488,-0.13528364,0.092660864
uw10701498,XU.N085,-0.614419272,-0.740124148,-1.111090558,-1.369026484,-1.654861876,-1.987523423,-1.794452763,-1.330592964,-1.147014247,-1.087228369,-0.096293489
uw10701498,XU.N090,-0.159853841,0.053717215,0.276076541,-0.183538869,0.508673321,-0.136924088,-0.175476873,0.087406183,-0.420075126,0.673709958,0.539273147
uw10701498,XU.N100,0.91756,0.093646714,-1.092181764,-0.443515292,-1.378871194,-0.453337969,-0.838527467,-0.82844332,0.044358713,0.033741087,-0.535124545
uw10701498,XU.N130,1.023727496,-0.443218954,0.156925934,-1.162728345,0.451324764,-0.231960747,0.289971155,0.231405126,0.092628878,-0.752712732,0.524226128
uw10701498,XU.PL11,0.558756649,0.240055362,0.426637538,0.001235798,-0.256973166,-1.16945306,-1.344544429,-0.881218888,-2.139176076,-1.050870521,-1.810871014
uw10701498,XU.S010,-0.144471054,0.473795086,1.027885608,0.45302811,1.0459006,0.336225179,0.254368669,0.152451351,0.502311805,0.723486402,-0.235535349
uw10701498,XU.S015,-1.656013286,-1.010947891,-0.633069485,-0.579810015,-0.320182169,-0.589412248,-0.177013199,-0.149609687,-0.083135947,0.302492751,-0.399408273
uw10701498,XU.S020,0.774694947,0.956573618,0.048130288,0.514556145,0.510812416,-0.029607882,0.143758556,-0.02835334,0.162419701,0.485714941,-0.499521241
uw10701498,XU.S030,0.685516762,0.258013461,-0.240665375,-0.775992967,-0.373805466,-0.145161195,-0.218450248,-0.345547321,0.011040878,-0.073018016,-0.215748727
uw10701498,XU.S040,-0.034515318,-0.41652291,-1.071047714,-1.221004373,-1.136588592,-1.840534065,-1.74825022,-1.577919065,-1.818856416,-1.786796597,-0.981373496
uw10701498,XU.S050,1.215570662,1.003638106,0.408168262,0.102216817,-0.290802771,0.071750667,-0.385376696,0.02275835,-0.320831175,1.246985371,-0.265392213
uw10701498,XU.S055,0.012153608,0.381368129,-0.335587118,-0.866405443,-0.70342427,-1.495852642,-1.025737877,-1.543846782,-1.879681399,-0.285640961,-1.140964776
uw10701498,XU.S060,-1.07623885,-1.245152671,-0.839746178,-1.123474098,-1.319452058,-2.229996188,-2.123531065,-1.201347044,-0.875925615,0.065271617,0.085437102
uw10701498,XU.S065,-0.0923682,-0.010684209,-0.352606437,-0.729724214,-1.080037002,-0.995558855,-0.54535454,-0.289909502,0.313690644,0.643633041,0.272815669
uw10701498,XU.S070,0.494665785,0.296583186,-0.36746645,-0.211068345,-0.540269161,-0.953343914,-1.432293131,-0.604598126,-0.447831911,0.400170306,0.339536608
uw10701498,XU.S080,0.406682483,-0.701705755,-0.984512416,-1.475670792,-0.766243269,-0.785298547,-1.360779439,-1.303433166,-1.109240684,-0.461409603,-0.822224018
uw10701498,XU.W020,0.05707879,0.442892763,0.246906606,-1.069010307,-1.23801887,-0.671816273,-1.43443478,-1.577070935,-1.533493965,-1.779494281,-1.264359572
uw10701498,XU.W040,0.068545201,-0.211386943,-0.63644866,-0.969838022,-0.871430017,-1.172408687,-1.217056823,-1.25976999,-1.405551373,-1.76852607,-1.390507771
uw10701498,XU.W060,1.5114148,1.659079179,1.441348689,0.300877433,0.145253654,-0.50920274,-0.067080335,-0.639700806,-0.762723798,-0.759852891,-0.717898299
uw10701498,XU.W070,1.156211651,2.205427617,1.039034735,-0.565662534,-0.577041239,-0.753896979,-0.820200975,-1.721430855,-0.822253381,-1.191423172,-1.203437954
uw10701498,XU.W080,0.337676968,0.576624218,-0.022794106,-0.155203174,-0.729582029,-0.670510802,-0.858980808,-1.139372215,-1.18077182,-0.288736576,-0.615315662
uw10701498,XU.W090,-1.2130381,-0.565793356,-0.447620056,-1.135151953,-0.891920403,-1.356333165,-1.345389635,-0.204738082,-0.334665508,0.610552618,-0.01563482
uw10701498,XU.W100,0.293076717,0.967574188,0.607440499,0.629238176,1.49573417,0.58433161,1.030000806,0.187930448,0.110222426,0.538654846,0.197950371
uw10701498,XU.W110,1.470466507,2.192759118,1.942026597,1.582842894,0.664932918,0.148646248,0.791193012,-0.33810606,0.429115059,0.682413155,0.958069525
uw10702618,CC.STD,-1.376512997,-0.639679685,-1.085803838,-1.319515411,-1.055982543,-0.111646579,-0.048902465,-0.210865339,1.112273364,-0.380249398,
uw10702618,PB.B018,,,-5.124204729,-4.791739214,-4.615658769,-3.660347104,-3.259330094,-2.03659311,-1.637073314,-1.526852641,
uw10702618,TA.B05A,,,-1.771413402,-2.270045057,-1.682708107,-1.600512069,-1.591160105,-0.822490575,-1.23152179,-0.445553115,
uw10702618,TA.E05A,-4.513695188,-4.56866704,-4.946925443,-4.578414265,-4.609149959,-3.731114525,-2.928952,-2.055506757,-1.468180721,-0.945226701,-2.331306765
uw10702618,TA.F05A,,,-3.47814262,-3.211070122,-2.721453711,-2.093387198,-1.279617844,-0.731322062,-1.22287087,-0.79227173,-0.515410656
uw10702618,TA.H04A,,-2.479921392,-1.74683393,-1.697911727,-1.380021422,-1.165041269,-1.32012681,-0.78721748,-0.503030804,-0.055056012,
uw10702618,TA.J03A,0.865266022,0.244245225,-1.662763468,-2.086673891,-2.633268106,-2.144384291,-1.486609299,-1.283199212,-1.393304718,,
uw10702618,UW.LON,,,-3.120660203,-3.876097321,-2.98932866,-2.141581364,-2.400610336,-0.804989613,-0.935233952,-1.209868745,-2.346601138
uw10702618,UW.LTY,,,,-4.180395339,-3.481700659,-2.624975456,-2.217402027,-1.60856259,-1.891414042,-1.355907114,
uw10702618,XU.E050,-2.329042888,-1.276734533,-2.412234943,-3.412819649,-2.677429321,-3.085191254,-2.319759389,-1.708752772,-1.172567794,-1.022960892,-1.822917255
uw10702618,XU.E060,,,-5.494656859,-5.22314396,-3.996043684,-3.959739782,-2.971795536,-2.403978226,-1.427407223,-0.888507167,-2.112235627
uw10702618,XU.E070,,-4.420224789,-3.786264161,-3.158032562,-3.014397941,-2.093126562,-1.75520509,-1.01352743,-0.662359836,-0.438893228,-0.555837559
uw10702618,XU.S055,,,-3.042786045,-3.127586603,-2.363724149,-2.313284744,-1.900499683,-0.854100342,-0.878352587,-0.675410159,-1.477953323
uw10702618,XU.S060,,,,-3.961602665,-3.456334137,-3.230003947,-2.552462338,-1.615652547,-1.055255346,-0.329897207,-1.288111227
uw10702618,XU.S100,,,,-3.239141483,-2.006909496,-2.433584192,-2.237666198,-1.183574661,-0.657282047,-0.335043937,-1.224768974
uw10702618,XU.W020,,,,-3.945295247,-3.419989883,-3.349914469,-2.653321759,-1.414164146,-1.320825373,,
uw10702618,XU.W070,,,-2.535640221,-3.130465108,-3.295561642,-2.330943162,-2.107271756,-1.086158211,-1.575043738,-1.590266193,-2.015189457
uw10702618,XU.W080,,,-3.775264725,-3.769450089,-3.798535408,-2.310521519,-2.027786232,-1.083026979,-1.066454533,-0.835845961,
uw10705188,CC.SEP,-2.793213016,-3.052439302,-2.893763383,-3.207380785,-2.588258609,-2.142820795,-1.624613482,-1.238857379,-0.714515471,,0.805459677
uw10705188,CC.STD,-1.640634069,-1.826803183,-1.818737484,-1.337712099,-1.586991659,-0.601334065,-0.836327166,-0.437865769,0.752160605,0.064853942,
uw10705188,PB.B018,,,-5.501175766,-4.288590625,-4.663995983,-3.905218448,-3.880438471,-2.339346969,-1.831151521,-1.164043141,
uw10705188,TA.D05A,,,,-3.500384841,-3.716873601,-2.909136783,-3.386053931,-1.566208014,-1.202979494,-1.052050702,-0.005621472
uw10705188,TA.E03A,,-3.814347741,-3.669056911,-2.78433947,-2.108673177,-1.696590357,-1.275387617,-0.474240138,-0.14744919,0.554253585,-0.055744104
uw10705188,TA.E04A,,,,-1.535041775,-1.316513286,-1.78637732,-1.209977287,0.65565392,-0.121900397,1.135470139,0.703149336
uw10705188,TA.E05A,-4.715919463,-5.337905931,-5.142729829,-4.158934664,-4.592012683,-3.543524035,-3.260351816,-2.380702242,-1.537611611,-0.800864103,-1.787316573
uw10705188,TA.F03A,,,-2.262310099,-1.539667607,-1.059512334,-0.434460652,-0.398208263,0.07796914,0.568666484,1.021587833,0.479003077
uw10705188,TA.F04A,-3.555917647,-3.358902969,-3.9339394,-3.607077973,-2.891254484,-1.916982333,-1.975494247,-0.334286545,-0.543512815,-0.269913043,0.278314619
uw10705188,TA.G03A,,,-3.462527511,-2.853502505,-2.372926213,-1.682446781,-1.459428652,-0.272289629,-0.322580668,1.084737071,
uw10705188,TA.G04A,,-4.078285237,-3.199632056,-2.62146455,-2.249731755,-2.201560687,-1.609911524,-0.727517925,-0.384313461,0.631184103,-0.145381735
uw10705188,TA.G05A,,,-4.352025734,-2.255345152,-2.265644821,-2.400137938,-1.772173671,-0.818392865,-0.991623589,-0.438632245,-0.30484392
uw10705188,TA.H03A,,,-4.04263677,-3.399251105,-3.02792235,-2.58477965,-2.556008812,-1.923188704,-1.889140121,-1.436917644,
uw10705188,TA.H04A,,-3.07820777,-2.387560143,-1.451379477,-1.224664721,-1.198063915,-1.333164882,-0.899450938,-0.856464342,0.096026587,
uw10705188,US.NLWA,,,-4.126764215,-3.049336717,-2.94482969,-1.753912237,-2.711641494,-0.652575376,-0.949708093,-0.647812035,
uw10705188,UW.HEBO,,,,-2.950025682,-2.739231638,-1.512319587,-1.578846446,-0.786231043,-0.449966349,0.784789181,
uw10705188,UW.LON,,,-3.57081815,-3.147662377,-3.236924927,-2.089181638,-2.956140504,-1.251859883,-1.024475841,-1.035862473,-1.994801043
uw10705188,XC.OR014,,,-3.277359129,-2.956613102,-2.626903209,-2.569481831,-1.955899041,-1.808408111,-1.182972362,-0.944487188,
uw10705188,XU.BD11,,,-3.754224015,-2.761009244,-3.05277248,-2.600039141,-2.252245968,-1.36208225,-1.034419801,0.110787651,-0.932981108
uw10705188,XU.E050,-2.434497291,-1.685375012,-2.686696399,-3.385661173,-2.955025383,-3.18773505,-3.066784996,-1.770360107,-1.308084861,-0.730576606,-0.835551791
uw10705188,XU.E060,,,,-5.34879888,-4.037568637,-3.960435436,-3.435133956,-2.495039545,-1.751477441,-0.537905211,-1.480981732
uw10705188,XU.E070,-4.881026967,-4.795660089,-3.950642043,-2.77749697,-3.123513414,-2.514719613,-2.174578579,-1.268366559,-0.867536426,0.106031545,0.232131644
uw10705188,XU.N040,,,-4.283521407,-2.623921414,-2.808396628,-1.433459282,-1.633640319,0.547949852,-0.16245127,1.06766914,-0.744042327
uw10705188,XU.N050,,,-3.757310796,-2.122217667,-2.48566731,-1.50767421,-1.333581365,-0.599553905,-1.032375954,-0.022216628,
uw10705188,XU.N060,,,-4.501838603,-3.472116545,-3.518108702,-2.21489665,-2.110089849,-1.568512981,-1.499577682,-0.652669695,-1.545102614
uw10705188,XU.N100,,,-4.100989391,-2.956879847,-3.148708469,-2.820234959,-2.447998705,-0.805494275,-0.487123536,-0.653695696,-1.148888127
uw10705188,XU.N120,,,-1.761241612,-1.589649732,-2.297351812,-1.86291006,-1.868088221,-1.119814158,-0.959659285,-1.424685264,-1.30282254
uw10705188,XU.S020,,,-3.313241751,-2.665422459,-2.288038841,-1.197548083,-1.316637044,-0.051775803,-0.137342672,0.75465604,-0.447911014
uw10705188,XU.S030,,,-3.368179854,-2.54144121,-2.471904151,-1.770686393,-1.753387041,0.142287524,-0.539004708,0.602471406,-0.646842681
uw10705188,XU.S040,,,-3.91985991,-3.216437586,-2.693322074,-2.448857458,-3.290495016,-1.543673302,-2.350731826,-0.943129427,-1.695003755
uw10705188,XU.S055,,,-3.525432452,-2.813603121,-1.988839094,-2.434938014,-2.318288712,-1.1625229,-1.101619134,-0.447023187,-0.564055185
uw10705188,XU.S060,,-5.357243163,-4.228299031,-3.738496286,-3.333110602,-3.596150226,-3.315864295,-1.786704582,-1.349714122,-0.128300559,-0.140556936
uw10705188,XU.S065,-4.288222525,-3.839774167,-3.961992976,-2.457712097,-2.7740193,-1.987925014,-1.475297663,-0.338817601,0.295646167,1.286176209,-0.181110918
uw10705188,XU.S070,,-3.937719589,-3.722017266,-2.087044857,-2.867640765,-2.61534244,-2.290646441,-0.976909435,-0.527957518,0.285875255,-0.116797956
uw10705188,XU.S100,,,,-2.88307837,-1.982338806,-2.396453273,-2.599871458,-1.517283666,-0.756778746,-0.052861026,-0.424507378
uw10705188,XU.W020,,,,-3.450232821,-3.175744691,-3.178319629,-3.075745435,-1.699909337,-1.544435296,-1.792751496,
uw10705188,XU.W040,,,,-3.414206411,-3.483426155,-2.899742922,-2.564232862,-1.894841314,-1.262541599,-1.507688263,-2.332106031
uw10705188,XU.W060,,,-2.059501292,-2.061171988,-2.510410504,-1.921129316,-2.100422107,-0.248067986,-0.841005044,-0.366654769,
uw10705188,XU.W070,,-2.774927057,-3.100985992,-2.874441743,-3.150938136,-2.204546136,-2.187599914,-1.302924754,-1.830446758,-1.398654183,-1.311312746
uw10705188,XU.W080,,-3.523214432,-3.995576657,-3.381736986,-3.526985267,-2.274984205,-2.293702709,-1.262980397,-1.2086257,-0.43942413,-1.276657947
uw10705188,XU.W090,,-5.117968921,-4.649543821,-3.890406386,-3.365763272,-2.471768319,-2.773071494,-1.379381251,-0.807550698,0.529284589,0.292335281
uw10705188,XU.W100,,,-3.142142674,-2.249184125,-1.686853239,-1.108113492,-1.062842398,-0.210303675,-0.909484758,0.525392347,-0.29601849
uw10705188,XU.W110,-3.008348073,-2.336070128,-2.006268284,-1.568288609,-1.928544986,-2.620960248,-1.342463666,-0.690067099,-0.117976742,0.541931635,-0.061158101
uw10710243,BK.HUMO,-2.093892742,-1.052229936,-1.095478104,-1.639059669,-1.762938276,-1.324851286,-1.311719603,-0.989571407,-0.600007957,,
uw10710243,CC.SEP,-1.52789965,-1.161032306,-0.797359609,-0.442597328,-0.796941272,-0.540687775,-1.314029525,0.284039734,0.184777179,0.49840946,
uw10710243,CC.STD,1.034939396,0.829488859,0.895715446,1.20952392,1.316072292,0.024150954,-0.832889648,-0.038132825,0.265953797,0.294635476,0.605640941
uw10710243,CC.VALT,0.466147679,0.550326777,1.314719908,1.797369586,1.634041801,1.120122274,1.138217153,2.019600154,1.504093725,2.131176637,2.365650089
uw10710243,CC.WIFE,0.191052167,0.275154758,-0.135140605,-0.145112576,-0.335210546,0.190237219,-0.141665751,0.798779946,0.361934863,0.870768732,
uw10710243,PB.B018,-1.283793681,-1.391670232,-1.16205939,-0.821745239,-1.256947027,-2.386375718,-2.345655623,-0.730108163,-0.224387769,0.023633504,0.506521585
uw10710243,PB.B024,-0.826912401,-1.518831165,-1.341242999,-1.484043474,-1.522531724,-2.194416205,-2.300810177,-0.998733971,-0.486465566,,
uw10710243,TA.C04A,,1.516987801,1.237118906,1.669221439,1.970553558,0.406559556,-0.092172146,0.669041531,0.171483676,-0.477670392,
uw10710243,TA.C05A,,1.288055181,1.515608379,1.023653516,0.45521264,-0.140645973,0.652558027,1.386966671,0.894993395,0.708758164,0.388847368
uw10710243,TA.C06A,1.907893474,1.699290958,2.186012093,2.090143808,1.759508053,1.607401453,1.83959053,0.680521541,0.402182238,0.177672844,-0.074537892
uw10710243,TA.C07A,1.106558804,0.361290097,0.491361602,0.862790719,0.583308706,-0.343249001,0.254080964,0.667492172,0.836610161,0.11460874,0.052245967
uw10710243,TA.C08A,3.95475097,1.497033081,1.423492064,0.9444656,0.443785851,0.147515896,0.143352808,0.798934538,0.368106629,0.353799033,0.12138235
uw10710243,TA.D03A,,,-0.914832037,-0.628454014,-0.861055077,-1.318515675,-1.346006141,0.289564286,0.336259767,,
uw10710243,TA.D04A,0.711287751,0.250486633,0.098875094,0.674466125,0.321464253,-0.158069803,-0.253204899,1.19207702,1.230035094,2.227727928,
uw10710243,TA.D05A,-1.068500625,-0.793720035,-0.718054734,-0.372776549,-0.366243002,-0.980212699,-0.816493653,-0.38171043,0.257761916,1.042242052,1.436425632
uw10710243,TA.D06A,1.072366185,1.444269594,1.440851616,1.787982288,0.939238927,0.076650486,0.275726125,0.969440579,1.213669505,2.011033512,1.993974429
uw10710243,TA.D07A,2.380755842,2.382354498,1.68790703,0.881296293,0.332138715,-0.182530114,0.02323123,-0.047189275,0.409293718,0.495945515,0.422798647
uw10710243,TA.D08A,3.057601674,1.285242789,1.12358574,0.992980021,0.601053501,-0.17109348,0.050919329,-0.065094329,0.533165934,0.186528051,0.083941492
uw10710243,TA.D09A,2.378175482,1.259257902,0.934072949,0.714986609,-0.111045004,-0.419024949,0.050108526,0.239079347,0.374065355,0.569999404,0.837421063
uw10710243,TA.E03A,,-0.592092183,0.148350981,-0.222484448,-0.356757875,-0.607678672,-0.541153735,0.552277995,1.047013118,,
uw10710243,TA.E04A,0.009748561,0.470101679,0.180526099,1.841819175,2.081867133,0.382952848,-0.009479971,1.388086593,1.453766101,2.381045738,2.308754619
uw10710243,TA.E05A,0.358294683,-0.298888603,-0.257792037,0.146744636,-0.615482225,-0.960912746,-0.857400174,-0.080921685,0.282242265,0.722297263,0.426375622
